action,y_true,y_pred,gender,loss,total_cost,confidence,step,ai_penalty_gender0,ai_penalty_gender1
AI,1,1,1,0.0,0.0,0.7343341235140575,28614,0.0,0.0
AI,1,1,1,0.0,0.0,0.8368988796606441,28615,0.0,0.0
AI,1,1,0,0.0,0.0,0.8381971559962043,28616,0.0,0.0
AI,1,1,0,0.0,0.0,0.8324151018942821,28617,0.0,0.0
AI,1,1,1,0.0,0.0,0.9198739052935568,28618,0.0,0.0
AI,1,1,1,0.0,0.0,0.5787679441420301,28619,0.0,0.0
AI,1,1,1,0.0,0.0,0.8197516131329351,28620,0.0,0.0
AI,1,1,1,0.0,0.0,0.8544415180165366,28621,0.0,0.0
AI,1,1,1,0.0,0.0,0.8853885658764261,28622,0.0,0.0
AI,1,1,1,0.0,0.0,0.862652603455385,28623,0.0,0.0
AI,1,1,0,0.0,0.0,0.8952583699955508,28624,0.0,0.0
AI,0,1,0,1.0,1.0,0.6206150880558543,28625,0.0,0.0
AI,1,1,1,0.0,0.0,0.8632099501985234,28626,0.0,0.0
AI,1,1,0,0.0,0.0,0.8308378601752558,28627,0.0,0.0
AI,0,1,1,1.0,1.0,0.8949351235803423,28628,0.0,0.0
AI,1,1,1,0.0,0.0,0.8853885658764261,28629,0.0,0.0
AI,0,1,0,1.0,1.0,0.8271841072397448,28630,0.0,0.0
AI,1,1,0,0.0,0.0,0.8236587559427256,28631,0.0,0.0
AI,1,1,1,0.0,0.0,0.8264257486565787,28632,0.0,0.0
AI,0,1,0,1.0,1.0,0.5867437787428171,28633,0.0,0.0
AI,1,1,1,0.0,0.0,0.8820692664263898,28634,0.0,0.0
AI,1,1,0,0.0,0.0,0.8204073627867341,28635,0.0,0.0
AI,0,0,1,0.0,0.0,0.9876963733371703,28636,0.0,0.0
AI,1,1,1,0.0,0.0,0.8233165027438879,28637,0.0,0.0
AI,1,1,0,0.0,0.0,0.8705212691408185,28638,0.0,0.0
AI,0,1,1,1.0,1.0,0.8856755354541674,28639,0.0,0.0
AI,1,1,1,0.0,0.0,0.8868870289230124,28640,0.0,0.0
AI,1,1,0,0.0,0.0,0.5517116728721169,28641,0.0,0.0
AI,0,0,0,0.0,0.0,0.9766111602251655,28642,0.0,0.0
AI,0,0,1,0.0,0.0,0.9778593972637215,28643,0.0,0.0
AI,1,1,0,0.0,0.0,0.8544415180165366,28644,0.0,0.0
AI,1,1,0,0.0,0.0,0.8982281614480299,28645,0.0,0.0
AI,1,1,1,0.0,0.0,0.8544415180165366,28646,0.0,0.0
AI,1,1,0,0.0,0.0,0.811830283734389,28647,0.0,0.0
AI,0,0,1,0.0,0.0,0.9785495235111641,28648,0.0,0.0
AI,1,1,1,0.0,0.0,0.8951688037404931,28649,0.0,0.0
AI,1,1,1,0.0,0.0,0.8289730968397929,28650,0.0,0.0
AI,0,0,0,0.0,0.0,0.9757906624541581,28651,0.0,0.0
AI,0,1,0,1.0,1.0,0.8221857024177665,28652,0.0,0.0
AI,1,1,1,0.0,0.0,0.8372277609410194,28653,0.0,0.0
AI,0,0,0,0.0,0.0,0.9783467080523714,28654,0.0,0.0
AI,0,1,0,1.0,1.0,0.5438619044304742,28655,0.0,0.0
AI,0,1,1,1.0,1.0,0.8576203694331381,28656,0.0,0.0
AI,1,1,0,0.0,0.0,0.8832216154448167,28657,0.0,0.0
AI,0,0,1,0.0,0.0,0.9789099205168236,28658,0.0,0.0
AI,1,1,0,0.0,0.0,0.8839844719067251,28659,0.0,0.0
AI,1,1,0,0.0,0.0,0.8333049180031464,28660,0.0,0.0
AI,0,1,1,1.0,1.0,0.8116294267051458,28661,0.0,0.0
AI,1,1,1,0.0,0.0,0.8148343417331331,28662,0.0,0.0
AI,1,1,1,0.0,0.0,0.8194009457486124,28663,0.0,0.0
AI,1,1,1,0.0,0.0,0.8697207564199024,28664,0.0,0.0
AI,0,0,1,0.0,0.0,0.9809038625630125,28665,0.0,0.0
AI,0,1,0,1.0,1.0,0.5149209559497835,28666,0.0,0.0
AI,0,1,1,1.0,1.0,0.5352232861598321,28667,0.0,0.0
AI,1,1,1,0.0,0.0,0.8853588699887535,28668,0.0,0.0
AI,1,1,1,0.0,0.0,0.5734221053173154,28669,0.0,0.0
AI,1,1,0,0.0,0.0,0.7906869420033564,28670,0.0,0.0
AI,0,1,0,1.0,1.0,0.5216792753784495,28671,0.0,0.0
AI,1,1,0,0.0,0.0,0.8199490309076687,28672,0.0,0.0
AI,1,1,0,0.0,0.0,0.9008554322970326,28673,0.0,0.0
AI,1,1,0,0.0,0.0,0.8853284087757831,28674,0.0,0.0
AI,1,1,1,0.0,0.0,0.6256256640582638,28675,0.0,0.0
AI,0,1,0,1.0,1.0,0.8746707144179467,28676,0.0,0.0
AI,0,1,0,1.0,1.0,0.9064729829894465,28677,0.0,0.0
AI,1,1,0,0.0,0.0,0.8917808478383653,28678,0.0,0.0
AI,1,1,1,0.0,0.0,0.7829932820730472,28679,0.0,0.0
AI,1,1,0,0.0,0.0,0.9160529449644901,28680,0.0,0.0
AI,1,1,0,0.0,0.0,0.9143612185707282,28681,0.0,0.0
AI,0,0,1,0.0,0.0,0.9778862728820628,28682,0.0,0.0
AI,1,1,1,0.0,0.0,0.8347335339449264,28683,0.0,0.0
AI,0,0,0,0.0,0.0,0.971241575829027,28684,0.0,0.0
AI,1,1,1,0.0,0.0,0.8843037119741058,28685,0.0,0.0
AI,1,1,1,0.0,0.0,0.833440951682445,28686,0.0,0.0
AI,1,1,1,0.0,0.0,0.8235749448893438,28687,0.0,0.0
AI,1,1,0,0.0,0.0,0.8872549199173807,28688,0.0,0.0
AI,1,1,1,0.0,0.0,0.5730382635139769,28689,0.0,0.0
AI,1,1,0,0.0,0.0,0.5093251786484695,28690,0.0,0.0
AI,0,0,0,0.0,0.0,0.7421235102827679,28691,0.0,0.0
AI,0,1,0,1.0,1.0,0.6203519982166312,28692,0.0,0.0
AI,1,1,0,0.0,0.0,0.8265143918432475,28693,0.0,0.0
AI,0,1,0,1.0,1.0,0.9062095698332888,28694,0.0,0.0
AI,1,1,0,0.0,0.0,0.9033285837735295,28695,0.0,0.0
AI,1,1,0,0.0,0.0,0.9041026947532294,28696,0.0,0.0
AI,1,1,0,0.0,0.0,0.9022663745531034,28697,0.0,0.0
AI,0,1,0,1.0,1.0,0.5867437787428171,28698,0.0,0.0
AI,1,1,0,0.0,0.0,0.8544415180165366,28699,0.0,0.0
AI,0,1,0,1.0,1.0,0.8228381509643764,28700,0.0,0.0
AI,1,1,0,0.0,0.0,0.8544415180165366,28701,0.0,0.0
AI,0,1,1,1.0,1.0,0.7815909827444875,28702,0.0,0.0
AI,1,1,1,0.0,0.0,0.8612271732498431,28703,0.0,0.0
AI,0,1,0,1.0,1.0,0.8632510039225091,28704,0.0,0.0
AI,0,0,0,0.0,0.0,0.9762277243480092,28705,0.0,0.0
AI,0,0,0,0.0,0.0,0.9905621765941828,28706,0.0,0.0
AI,0,1,1,1.0,1.0,0.8186128948067035,28707,0.0,0.0
AI,0,0,0,0.0,0.0,0.9771840881691463,28708,0.0,0.0
AI,1,1,1,0.0,0.0,0.7822666102842228,28709,0.0,0.0
AI,0,1,0,1.0,1.0,0.832238832591203,28710,0.0,0.0
AI,1,1,1,0.0,0.0,0.6582257968407123,28711,0.0,0.0
AI,0,1,1,1.0,1.0,0.8203483701471613,28712,0.0,0.0
AI,0,0,1,0.0,0.0,0.9773301266848934,28713,0.0,0.0
AI,1,1,1,0.0,0.0,0.6967310832395748,28714,0.0,0.0
AI,1,1,1,0.0,0.0,0.8979082206495359,28715,0.0,0.0
AI,0,1,1,1.0,1.0,0.9040687547172563,28716,0.0,0.0
AI,0,0,0,0.0,0.0,0.9940210423981842,28717,0.0,0.0
AI,0,0,0,0.0,0.0,0.9887753272696609,28718,0.0,0.0
AI,1,1,0,0.0,0.0,0.8847671421258599,28719,0.0,0.0
AI,0,1,0,1.0,1.0,0.7071551205923899,28720,0.0,0.0
AI,0,1,0,1.0,1.0,0.6156004225337754,28721,0.0,0.0
AI,1,1,0,0.0,0.0,0.8330535284384079,28722,0.0,0.0
AI,0,1,0,1.0,1.0,0.9316936643440418,28723,0.0,0.0
AI,1,1,1,0.0,0.0,0.870790942791628,28724,0.0,0.0
AI,1,1,0,0.0,0.0,0.8358338430982288,28725,0.0,0.0
AI,1,1,0,0.0,0.0,0.9348796133342674,28726,0.0,0.0
AI,0,1,0,1.0,1.0,0.8847538845980161,28727,0.0,0.0
AI,1,1,0,0.0,0.0,0.9054161772105223,28728,0.0,0.0
AI,1,1,1,0.0,0.0,0.9071550365728298,28729,0.0,0.0
AI,1,1,0,0.0,0.0,0.905474730833759,28730,0.0,0.0
AI,1,1,0,0.0,0.0,0.9065386560345786,28731,0.0,0.0
AI,0,0,0,0.0,0.0,0.9733596944462419,28732,0.0,0.0
AI,0,0,1,0.0,0.0,0.9769479326167541,28733,0.0,0.0
AI,1,1,1,0.0,0.0,0.7599314572463314,28734,0.0,0.0
AI,0,0,0,0.0,0.0,0.9735338998616674,28735,0.0,0.0
AI,1,1,1,0.0,0.0,0.8636630744192292,28736,0.0,0.0
AI,1,1,1,0.0,0.0,0.8734256976443406,28737,0.0,0.0
AI,1,1,0,0.0,0.0,0.8236651095111999,28738,0.0,0.0
AI,1,1,0,0.0,0.0,0.8214479829518349,28739,0.0,0.0
AI,0,1,0,1.0,1.0,0.6026816184040947,28740,0.0,0.0
AI,1,1,1,0.0,0.0,0.5340234045121022,28741,0.0,0.0
AI,1,1,1,0.0,0.0,0.8257667505796447,28742,0.0,0.0
AI,1,1,0,0.0,0.0,0.5302109013980705,28743,0.0,0.0
AI,1,1,1,0.0,0.0,0.8262698485500476,28744,0.0,0.0
AI,1,1,1,0.0,0.0,0.9055960351815491,28745,0.0,0.0
AI,1,1,0,0.0,0.0,0.5422299373817289,28746,0.0,0.0
AI,0,1,1,1.0,1.0,0.9077956716198013,28747,0.0,0.0
AI,1,1,0,0.0,0.0,0.8645121475567915,28748,0.0,0.0
AI,1,1,0,0.0,0.0,0.8591237355650797,28749,0.0,0.0
AI,1,1,0,0.0,0.0,0.8708845395865158,28750,0.0,0.0
AI,1,1,0,0.0,0.0,0.8743264209172963,28751,0.0,0.0
AI,1,1,0,0.0,0.0,0.8441932450956392,28752,0.0,0.0
AI,1,1,0,0.0,0.0,0.8935840564140832,28753,0.0,0.0
AI,0,0,0,0.0,0.0,0.9791899327555451,28754,0.0,0.0
AI,0,0,0,0.0,0.0,0.9885289516662482,28755,0.0,0.0
AI,0,1,0,1.0,1.0,0.5518473109706993,28756,0.0,0.0
AI,0,1,0,1.0,1.0,0.5526510781033558,28757,0.0,0.0
AI,0,0,0,0.0,0.0,0.9764281634277895,28758,0.0,0.0
AI,1,1,0,0.0,0.0,0.7887668540094834,28759,0.0,0.0
AI,1,1,0,0.0,0.0,0.8233363841638477,28760,0.0,0.0
AI,1,1,0,0.0,0.0,0.5517889168683637,28761,0.0,0.0
AI,1,1,0,0.0,0.0,0.8307815804550372,28762,0.0,0.0
AI,1,1,0,0.0,0.0,0.8257308383145446,28763,0.0,0.0
AI,1,1,0,0.0,0.0,0.9046045328910622,28764,0.0,0.0
AI,1,1,0,0.0,0.0,0.9093379330862827,28765,0.0,0.0
AI,0,1,0,1.0,1.0,0.5609609699067967,28766,0.0,0.0
AI,1,1,1,0.0,0.0,0.7410133800967862,28767,0.0,0.0
AI,1,1,0,0.0,0.0,0.9056557212759007,28768,0.0,0.0
AI,1,1,0,0.0,0.0,0.8721854576671874,28769,0.0,0.0
AI,0,0,0,0.0,0.0,0.977451199773692,28770,0.0,0.0
AI,1,1,0,0.0,0.0,0.8490464448314929,28771,0.0,0.0
AI,0,1,0,1.0,1.0,0.8246868362244107,28772,0.0,0.0
AI,0,0,0,0.0,0.0,0.9871330459993763,28773,0.0,0.0
AI,1,1,0,0.0,0.0,0.8991326840924476,28774,0.0,0.0
AI,0,0,0,0.0,0.0,0.9886717678431092,28775,0.0,0.0
AI,1,1,0,0.0,0.0,0.8974052748867146,28776,0.0,0.0
AI,1,1,0,0.0,0.0,0.9240349707931547,28777,0.0,0.0
AI,1,1,0,0.0,0.0,0.9240210651841461,28778,0.0,0.0
AI,1,1,0,0.0,0.0,0.5338828155610805,28779,0.0,0.0
AI,1,1,0,0.0,0.0,0.5478376097230058,28780,0.0,0.0
AI,1,1,0,0.0,0.0,0.5506022521255687,28781,0.0,0.0
AI,1,1,0,0.0,0.0,0.9090804245667105,28782,0.0,0.0
AI,1,1,1,0.0,0.0,0.6697709933746465,28783,0.0,0.0
AI,1,1,1,0.0,0.0,0.8217184377616331,28784,0.0,0.0
AI,0,0,0,0.0,0.0,0.9760461806446508,28785,0.0,0.0
AI,1,1,0,0.0,0.0,0.5901284414907566,28786,0.0,0.0
AI,0,0,1,0.0,0.0,0.9727666479404001,28787,0.0,0.0
AI,0,0,0,0.0,0.0,0.9778430929966528,28788,0.0,0.0
AI,0,1,1,1.0,1.0,0.8788220832761686,28789,0.0,0.0
AI,0,1,1,1.0,1.0,0.5592564893965394,28790,0.0,0.0
AI,0,0,1,0.0,0.0,0.9919420643038699,28791,0.0,0.0
AI,0,1,0,1.0,1.0,0.6391617510403139,28792,0.0,0.0
AI,0,1,0,1.0,1.0,0.650710527151721,28793,0.0,0.0
AI,0,0,1,0.0,0.0,0.991831095989304,28794,0.0,0.0
AI,0,0,0,0.0,0.0,0.9776462788831044,28795,0.0,0.0
AI,0,0,0,0.0,0.0,0.977803689939088,28796,0.0,0.0
AI,1,1,0,0.0,0.0,0.8929632938952554,28797,0.0,0.0
AI,1,1,0,0.0,0.0,0.8549412338017787,28798,0.0,0.0
AI,0,1,1,1.0,1.0,0.8256207108670603,28799,0.0,0.0
AI,0,1,1,1.0,1.0,0.8757824090364712,28800,0.0,0.0
AI,0,1,0,1.0,1.0,0.8254705405926828,28801,0.0,0.0
AI,0,0,0,0.0,0.0,0.9771741543282679,28802,0.0,0.0
AI,1,1,1,0.0,0.0,0.8829664655691609,28803,0.0,0.0
AI,1,1,0,0.0,0.0,0.8194224550036193,28804,0.0,0.0
AI,0,0,1,0.0,0.0,0.972503854115642,28805,0.0,0.0
AI,0,0,0,0.0,0.0,0.9824036286877585,28806,0.0,0.0
AI,0,0,1,0.0,0.0,0.9796071381689262,28807,0.0,0.0
AI,0,1,1,1.0,1.0,0.8260620131154898,28808,0.0,0.0
AI,0,0,0,0.0,0.0,0.9884229949460875,28809,0.0,0.0
AI,1,1,1,0.0,0.0,0.5497465337807127,28810,0.0,0.0
AI,0,1,1,1.0,1.0,0.8241863624876832,28811,0.0,0.0
AI,0,1,1,1.0,1.0,0.5938136637558332,28812,0.0,0.0
AI,1,1,1,0.0,0.0,0.8549412338017787,28813,0.0,0.0
AI,0,1,1,1.0,1.0,0.8255371730173688,28814,0.0,0.0
AI,0,1,0,1.0,1.0,0.6007430412776633,28815,0.0,0.0
AI,1,1,0,0.0,0.0,0.8271184766564069,28816,0.0,0.0
AI,0,0,1,0.0,0.0,0.9782279553237219,28817,0.0,0.0
AI,0,1,1,1.0,1.0,0.826663273223226,28818,0.0,0.0
AI,0,0,1,0.0,0.0,0.9794993253930855,28819,0.0,0.0
AI,1,1,0,0.0,0.0,0.9053022801750522,28820,0.0,0.0
AI,1,1,0,0.0,0.0,0.9174911501928664,28821,0.0,0.0
AI,1,1,0,0.0,0.0,0.9046636311691593,28822,0.0,0.0
AI,1,1,0,0.0,0.0,0.5576320212093292,28823,0.0,0.0
AI,0,0,1,0.0,0.0,0.9782049934753556,28824,0.0,0.0
AI,0,0,0,0.0,0.0,0.9772402174159391,28825,0.0,0.0
AI,0,0,0,0.0,0.0,0.9866215968452281,28826,0.0,0.0
AI,1,1,1,0.0,0.0,0.8751640542893859,28827,0.0,0.0
AI,1,1,0,0.0,0.0,0.8283366722449538,28828,0.0,0.0
AI,0,0,0,0.0,0.0,0.9750789713336946,28829,0.0,0.0
AI,1,1,0,0.0,0.0,0.8946558158312259,28830,0.0,0.0
AI,1,1,0,0.0,0.0,0.6042071476078985,28831,0.0,0.0
AI,1,1,0,0.0,0.0,0.8216219722483826,28832,0.0,0.0
AI,0,0,0,0.0,0.0,0.973567560611708,28833,0.0,0.0
AI,0,0,1,0.0,0.0,0.977826849731149,28834,0.0,0.0
AI,1,1,0,0.0,0.0,0.6066544466202115,28835,0.0,0.0
AI,1,1,0,0.0,0.0,0.8830057365972426,28836,0.0,0.0
AI,1,1,0,0.0,0.0,0.8617861291043409,28837,0.0,0.0
AI,1,1,1,0.0,0.0,0.5537945026721679,28838,0.0,0.0
AI,1,1,0,0.0,0.0,0.9030218662762562,28839,0.0,0.0
AI,1,1,0,0.0,0.0,0.9051230997621751,28840,0.0,0.0
AI,1,1,1,0.0,0.0,0.7960315046092088,28841,0.0,0.0
AI,0,1,0,1.0,1.0,0.9033099996882308,28842,0.0,0.0
AI,1,1,0,0.0,0.0,0.8965826240692965,28843,0.0,0.0
AI,1,1,1,0.0,0.0,0.8256151957211081,28844,0.0,0.0
AI,1,1,1,0.0,0.0,0.9064563303792577,28845,0.0,0.0
AI,1,1,0,0.0,0.0,0.572760968160751,28846,0.0,0.0
AI,1,1,0,0.0,0.0,0.9071550365728298,28847,0.0,0.0
AI,1,1,0,0.0,0.0,0.9071550365728298,28848,0.0,0.0
AI,0,1,1,1.0,1.0,0.9040051811928322,28849,0.0,0.0
AI,0,1,1,1.0,1.0,0.8785854794142237,28850,0.0,0.0
AI,1,1,0,0.0,0.0,0.8253092138654422,28851,0.0,0.0
AI,0,0,1,0.0,0.0,0.9800997236029939,28852,0.0,0.0
AI,1,1,0,0.0,0.0,0.8544415180165366,28853,0.0,0.0
AI,1,1,0,0.0,0.0,0.6546201620096994,28854,0.0,0.0
AI,0,0,1,0.0,0.0,0.9875889362475753,28855,0.0,0.0
AI,1,1,1,0.0,0.0,0.9169333107556641,28856,0.0,0.0
AI,1,1,1,0.0,0.0,0.8256151957211081,28857,0.0,0.0
AI,1,1,1,0.0,0.0,0.5800454227527381,28858,0.0,0.0
AI,0,0,0,0.0,0.0,0.9702651960759185,28859,0.0,0.0
AI,1,1,0,0.0,0.0,0.8544415180165366,28860,0.0,0.0
AI,1,1,0,0.0,0.0,0.8856041576659219,28861,0.0,0.0
AI,1,1,0,0.0,0.0,0.9071550365728298,28862,0.0,0.0
AI,0,0,0,0.0,0.0,0.9880910007147298,28863,0.0,0.0
AI,1,1,1,0.0,0.0,0.6777571406895502,28864,0.0,0.0
AI,1,1,0,0.0,0.0,0.9179573228294075,28865,0.0,0.0
AI,1,1,1,0.0,0.0,0.7836684816672891,28866,0.0,0.0
AI,0,0,0,0.0,0.0,0.9796401379880892,28867,0.0,0.0
AI,1,1,1,0.0,0.0,0.6066544466202115,28868,0.0,0.0
AI,0,0,1,0.0,0.0,0.9868524580737694,28869,0.0,0.0
AI,0,1,1,1.0,1.0,0.8358078792836405,28870,0.0,0.0
AI,0,1,0,1.0,1.0,0.8256151957211081,28871,0.0,0.0
AI,1,1,0,0.0,0.0,0.6313472248932905,28872,0.0,0.0
AI,1,1,0,0.0,0.0,0.8257658648688885,28873,0.0,0.0
AI,1,1,0,0.0,0.0,0.8232950826579334,28874,0.0,0.0
AI,1,1,1,0.0,0.0,0.8232950826579334,28875,0.0,0.0
AI,0,1,1,1.0,1.0,0.6158198459990677,28876,0.0,0.0
AI,1,1,0,0.0,0.0,0.896537535280217,28877,0.0,0.0
AI,1,1,1,0.0,0.0,0.9065474566722049,28878,0.0,0.0
AI,1,1,0,0.0,0.0,0.8899111027789853,28879,0.0,0.0
AI,0,0,1,0.0,0.0,0.9850488661117252,28880,0.0,0.0
AI,0,0,1,0.0,0.0,0.9776693936728097,28881,0.0,0.0
AI,1,1,1,0.0,0.0,0.741004575177489,28882,0.0,0.0
AI,1,1,0,0.0,0.0,0.8549412338017787,28883,0.0,0.0
AI,1,1,1,0.0,0.0,0.8549412338017787,28884,0.0,0.0
AI,0,0,0,0.0,0.0,0.9824036286877585,28885,0.0,0.0
AI,1,1,0,0.0,0.0,0.5370921497341211,28886,0.0,0.0
AI,1,1,1,0.0,0.0,0.8259125631703348,28887,0.0,0.0
AI,0,1,0,1.0,1.0,0.8229749823537957,28888,0.0,0.0
AI,0,0,0,0.0,0.0,0.9778562406541268,28889,0.0,0.0
AI,1,1,1,0.0,0.0,0.826663273223226,28890,0.0,0.0
AI,0,0,1,0.0,0.0,0.9778562406541268,28891,0.0,0.0
AI,1,1,0,0.0,0.0,0.8274005764343247,28892,0.0,0.0
AI,1,1,1,0.0,0.0,0.5497465337807127,28893,0.0,0.0
AI,0,0,0,0.0,0.0,0.9797031500483933,28894,0.0,0.0
AI,1,1,0,0.0,0.0,0.8278708164693664,28895,0.0,0.0
AI,1,1,1,0.0,0.0,0.8829146305993263,28896,0.0,0.0
AI,1,1,1,0.0,0.0,0.8284746870296091,28897,0.0,0.0
AI,0,0,0,0.0,0.0,0.9792587364201859,28898,0.0,0.0
AI,1,1,1,0.0,0.0,0.8183492938227144,28899,0.0,0.0
AI,0,0,0,0.0,0.0,0.9801814296949813,28900,0.0,0.0
AI,1,1,0,0.0,0.0,0.5610402260074032,28901,0.0,0.0
AI,0,1,0,1.0,1.0,0.9123209572630498,28902,0.0,0.0
AI,1,1,1,0.0,0.0,0.8252905949257263,28903,0.0,0.0
AI,1,1,0,0.0,0.0,0.8802447648655332,28904,0.0,0.0
AI,1,1,1,0.0,0.0,0.5590732507132335,28905,0.0,0.0
AI,1,1,1,0.0,0.0,0.8788427631691762,28906,0.0,0.0
AI,1,1,1,0.0,0.0,0.8853817011017583,28907,0.0,0.0
AI,1,1,1,0.0,0.0,0.9043508224308827,28908,0.0,0.0
AI,1,1,0,0.0,0.0,0.5607034195369065,28909,0.0,0.0
AI,1,1,1,0.0,0.0,0.5549661886535697,28910,0.0,0.0
AI,1,1,1,0.0,0.0,0.9030196686158923,28911,0.0,0.0
AI,1,1,1,0.0,0.0,0.8693899203531256,28912,0.0,0.0
AI,1,1,1,0.0,0.0,0.9366126658759392,28913,0.0,0.0
AI,0,0,1,0.0,0.0,0.978115332686328,28914,0.0,0.0
AI,1,1,1,0.0,0.0,0.9045605727738222,28915,0.0,0.0
AI,1,1,0,0.0,0.0,0.5574495601784178,28916,0.0,0.0
AI,0,0,0,0.0,0.0,0.9783572558471124,28917,0.0,0.0
AI,0,0,1,0.0,0.0,0.9750250886214711,28918,0.0,0.0
AI,1,1,1,0.0,0.0,0.9269776217256611,28919,0.0,0.0
AI,0,0,1,0.0,0.0,0.9791854383681927,28920,0.0,0.0
AI,1,1,1,0.0,0.0,0.8361677346757709,28921,0.0,0.0
AI,1,1,0,0.0,0.0,0.8348863085089364,28922,0.0,0.0
AI,0,0,0,0.0,0.0,0.9779893198484396,28923,0.0,0.0
AI,0,0,1,0.0,0.0,0.9906770475932343,28924,0.0,0.0
AI,1,1,1,0.0,0.0,0.8414400118566288,28925,0.0,0.0
AI,1,1,1,0.0,0.0,0.8516943698150294,28926,0.0,0.0
AI,1,1,1,0.0,0.0,0.7883321476520384,28927,0.0,0.0
AI,1,1,1,0.0,0.0,0.822345822610264,28928,0.0,0.0
AI,0,1,0,1.0,1.0,0.7332615626167487,28929,0.0,0.0
AI,1,1,1,0.0,0.0,0.8666077169848598,28930,0.0,0.0
AI,0,1,0,1.0,1.0,0.8231176628605787,28931,0.0,0.0
DIAGNOSTIC,0,1,1,1.0,1.4,0.5096679113555667,28932,0.0,0.0
AI,1,1,1,0.0,0.0,0.8343762127274378,28933,0.0,0.0
AI,1,1,0,0.0,0.0,0.8214296255287294,28934,0.0,0.0
AI,1,1,0,0.0,0.0,0.9072369049293458,28935,0.0,0.0
AI,1,1,0,0.0,0.0,0.8263832226184163,28936,0.0,0.0
AI,0,0,1,0.0,0.0,0.9826570496137852,28937,0.0,0.0
AI,0,1,0,1.0,1.0,0.8831379358246807,28938,0.0,0.0
AI,1,1,0,0.0,0.0,0.8703643929610744,28939,0.0,0.0
AI,1,1,0,0.0,0.0,0.921444462427296,28940,0.0,0.0
AI,1,1,0,0.0,0.0,0.903811247839786,28941,0.0,0.0
AI,1,1,0,0.0,0.0,0.8268718069072651,28942,0.0,0.0
AI,1,1,0,0.0,0.0,0.9045184307731476,28943,0.0,0.0
AI,0,1,0,1.0,1.0,0.8322935775857887,28944,0.0,0.0
AI,1,1,0,0.0,0.0,0.571200585422426,28945,0.0,0.0
AI,1,1,0,0.0,0.0,0.9043746045503722,28946,0.0,0.0
AI,0,0,0,0.0,0.0,0.9781415322322409,28947,0.0,0.0
AI,0,1,1,1.0,1.0,0.811830283734389,28948,0.0,0.0
AI,1,1,1,0.0,0.0,0.8305537821948438,28949,0.0,0.0
AI,0,1,0,1.0,1.0,0.5596243352878583,28950,0.0,0.0
AI,0,0,0,0.0,0.0,0.9885908665648323,28951,0.0,0.0
AI,0,1,1,1.0,1.0,0.8299797361046009,28952,0.0,0.0
AI,1,1,0,0.0,0.0,0.5638035172413266,28953,0.0,0.0
AI,1,1,1,0.0,0.0,0.8755032061176378,28954,0.0,0.0
AI,1,1,1,0.0,0.0,0.9116371270135193,28955,0.0,0.0
AI,0,0,0,0.0,0.0,0.9886692016664792,28956,0.0,0.0
AI,0,0,1,0.0,0.0,0.9890168484327756,28957,0.0,0.0
AI,1,1,0,0.0,0.0,0.5638035172413266,28958,0.0,0.0
AI,1,1,0,0.0,0.0,0.8549412338017787,28959,0.0,0.0
AI,1,1,0,0.0,0.0,0.6029486696980525,28960,0.0,0.0
AI,1,1,0,0.0,0.0,0.8826625398664074,28961,0.0,0.0
AI,1,1,0,0.0,0.0,0.9134307112744116,28962,0.0,0.0
AI,0,1,1,1.0,1.0,0.8183492938227144,28963,0.0,0.0
AI,0,0,1,0.0,0.0,0.9893770331882585,28964,0.0,0.0
AI,0,0,0,0.0,0.0,0.9774134053916561,28965,0.0,0.0
AI,0,1,1,1.0,1.0,0.6085312698954333,28966,0.0,0.0
AI,1,1,1,0.0,0.0,0.8216642184607961,28967,0.0,0.0
AI,0,0,1,0.0,0.0,0.9796002594249923,28968,0.0,0.0
AI,0,1,1,1.0,1.0,0.6134553463258223,28969,0.0,0.0
AI,0,0,0,0.0,0.0,0.9799495121513107,28970,0.0,0.0
AI,1,1,0,0.0,0.0,0.8906825634656389,28971,0.0,0.0
AI,1,1,0,0.0,0.0,0.8178763532783175,28972,0.0,0.0
AI,1,1,0,0.0,0.0,0.8771471203072974,28973,0.0,0.0
AI,1,1,0,0.0,0.0,0.9064804457453602,28974,0.0,0.0
AI,1,1,0,0.0,0.0,0.5585897815518064,28975,0.0,0.0
AI,0,0,0,0.0,0.0,0.9795991796895843,28976,0.0,0.0
AI,1,1,1,0.0,0.0,0.9103529421384978,28977,0.0,0.0
AI,0,0,1,0.0,0.0,0.9790712751091701,28978,0.0,0.0
AI,1,1,0,0.0,0.0,0.834078654705365,28979,0.0,0.0
AI,0,1,0,1.0,1.0,0.8746697238447096,28980,0.0,0.0
AI,0,0,0,0.0,0.0,0.9777668924399188,28981,0.0,0.0
AI,0,1,0,1.0,1.0,0.6582321032698714,28982,0.0,0.0
AI,1,1,0,0.0,0.0,0.5588423756413671,28983,0.0,0.0
AI,0,0,0,0.0,0.0,0.9826537209448156,28984,0.0,0.0
AI,0,0,0,0.0,0.0,0.991810236616695,28985,0.0,0.0
AI,1,1,1,0.0,0.0,0.8901963580140386,28986,0.0,0.0
AI,1,1,1,0.0,0.0,0.8549412338017787,28987,0.0,0.0
AI,1,1,0,0.0,0.0,0.552657928769196,28988,0.0,0.0
AI,0,1,1,1.0,1.0,0.9134307112744116,28989,0.0,0.0
AI,0,0,0,0.0,0.0,0.978123294959831,28990,0.0,0.0
