action,y_true,y_pred,gender,loss,total_cost,confidence
AI,1,1,0,0.0,0.0,0.8914647313222371
AI,1,1,0,0.0,0.0,0.8259373897570551
AI,0,1,0,1.0,1.0,0.7967060203785049
AI,1,1,1,0.0,0.0,0.9281932510720455
AI,0,0,0,0.0,0.0,0.9942253471840612
AI,1,1,0,0.0,0.0,0.8700185227664583
AI,1,1,0,0.0,0.0,0.8219117551015257
AI,0,0,1,0.0,0.0,0.9885845426844059
AI,0,0,1,0.0,0.0,0.9757155117328922
AI,1,1,1,0.0,0.0,0.8692881547994464
AI,1,1,1,0.0,0.0,0.8711259051411802
AI,1,1,0,0.0,0.0,0.8808545549345524
AI,1,1,1,0.0,0.0,0.9076834739942952
AI,1,1,1,0.0,0.0,0.8753301611973677
AI,1,1,1,0.0,0.0,0.9063682365436969
AI,1,1,0,0.0,0.0,0.9000705245823563
AI,0,0,0,0.0,0.0,0.9737603830673646
AI,1,1,1,0.0,0.0,0.8784688425657444
AI,0,0,1,0.0,0.0,0.9894742229934448
AI,0,1,0,1.0,1.0,0.8049639087805183
HUMAN,1,1,0,0.0,0.8,0.5285773951390271
HUMAN,1,1,1,0.0,0.8,0.6519391193526702
AI,1,1,1,0.0,0.0,0.8674962738576651
AI,0,0,0,0.0,0.0,0.9708401427698367
AI,1,1,1,0.0,0.0,0.8231237910154643
AI,1,1,1,0.0,0.0,0.9099225098207875
AI,1,1,1,0.0,0.0,0.8261451339589259
AI,0,0,0,0.0,0.0,0.9872370405871763
AI,1,1,1,0.0,0.0,0.8989307952570946
AI,1,1,1,0.0,0.0,0.8723637066286415
HUMAN,0,0,1,0.0,0.8,0.6340134049454156
AI,1,1,0,0.0,0.0,0.8865618060636263
HUMAN,1,1,1,0.0,0.8,0.7089675958197613
AI,1,1,1,0.0,0.0,0.8986665227306838
AI,1,1,1,0.0,0.0,0.8224002098397103
AI,1,1,0,0.0,0.0,0.8635079027708441
AI,1,1,1,0.0,0.0,0.8857765310596504
AI,1,1,1,0.0,0.0,0.8272388842946933
AI,1,1,0,0.0,0.0,0.9142521325848069
HUMAN,1,1,0,0.0,0.8,0.6752206645958545
AI,1,1,1,0.0,0.0,0.8618620968698913
AI,1,1,0,0.0,0.0,0.8262378410384315
HUMAN,1,1,0,0.0,0.8,0.6403192055817556
HUMAN,1,0,1,1.0,1.8,0.7010897557168374
HUMAN,0,0,1,0.0,0.8,0.6047703122322916
AI,0,0,0,0.0,0.0,0.9742712046185362
AI,1,1,1,0.0,0.0,0.8976560061354009
HUMAN,0,1,0,1.0,1.8,0.6075093955344756
AI,1,1,0,0.0,0.0,0.9235725570689708
AI,1,1,1,0.0,0.0,0.8636314468074582
AI,0,0,0,0.0,0.0,0.9747664252051135
AI,0,0,1,0.0,0.0,0.9889904771495456
AI,1,1,0,0.0,0.0,0.8685746148021769
HUMAN,1,1,0,0.0,0.8,0.7806227005210081
AI,0,0,1,0.0,0.0,0.9914546497587182
AI,0,0,0,0.0,0.0,0.9785115762517276
AI,0,0,0,0.0,0.0,0.9733821100187207
AI,0,0,1,0.0,0.0,0.9884054863863008
AI,1,1,0,0.0,0.0,0.8805358611881189
AI,1,1,0,0.0,0.0,0.9241443517727739
AI,0,0,1,0.0,0.0,0.9684065598447994
AI,1,1,0,0.0,0.0,0.8866247964655279
AI,0,0,1,0.0,0.0,0.9775051124842558
AI,1,1,1,0.0,0.0,0.9025605375640613
AI,1,1,1,0.0,0.0,0.869042332660803
HUMAN,0,0,0,0.0,0.8,0.6765203208216426
HUMAN,1,1,0,0.0,0.8,0.560872112487417
AI,0,0,1,0.0,0.0,0.99209319516501
AI,1,1,1,0.0,0.0,0.8812624708150552
HUMAN,1,1,0,0.0,0.8,0.7639870924211037
AI,1,1,1,0.0,0.0,0.8817019069257588
HUMAN,1,1,0,0.0,0.8,0.5516718063292694
AI,1,1,1,0.0,0.0,0.8248923123713467
AI,1,1,0,0.0,0.0,0.8633781733489478
AI,1,1,1,0.0,0.0,0.9081811810006848
AI,1,1,1,0.0,0.0,0.9039220429346736
AI,0,0,0,0.0,0.0,0.9780519701677406
AI,1,1,0,0.0,0.0,0.8259283444299566
AI,0,0,1,0.0,0.0,0.9864947808637318
HUMAN,1,1,0,0.0,0.8,0.6471377283047653
AI,1,1,1,0.0,0.0,0.9080042016029084
AI,1,1,0,0.0,0.0,0.8120679369354494
HUMAN,1,1,1,0.0,0.8,0.68850104595409
AI,0,0,0,0.0,0.0,0.988839058148064
AI,1,1,0,0.0,0.0,0.8873685700798244
AI,1,1,0,0.0,0.0,0.8895822049484023
AI,1,1,0,0.0,0.0,0.8322898471081339
AI,0,0,1,0.0,0.0,0.9947282143385651
AI,1,1,1,0.0,0.0,0.9008833081572918
AI,1,1,0,0.0,0.0,0.8825715564154564
AI,1,1,0,0.0,0.0,0.8814577995081487
AI,0,1,1,1.0,1.0,0.8250514596046183
AI,0,0,0,0.0,0.0,0.9782172088086694
AI,1,1,0,0.0,0.0,0.9084886558582284
AI,1,1,0,0.0,0.0,0.9044230563722948
HUMAN,1,1,0,0.0,0.8,0.6205619702489139
AI,1,1,1,0.0,0.0,0.910297466854807
AI,1,1,1,0.0,0.0,0.9427974224140405
AI,0,0,0,0.0,0.0,0.9742380992891168
HUMAN,1,1,0,0.0,0.8,0.7719542058371512
AI,1,1,1,0.0,0.0,0.9088489445727704
AI,1,1,0,0.0,0.0,0.9112582556833303
AI,1,1,0,0.0,0.0,0.9163021376525174
AI,0,0,0,0.0,0.0,0.9889735432849027
AI,1,1,1,0.0,0.0,0.8751357904960486
AI,0,0,0,0.0,0.0,0.9779438159570703
AI,1,1,0,0.0,0.0,0.9105864848501378
HUMAN,0,0,0,0.0,0.8,0.625676749872256
AI,1,1,1,0.0,0.0,0.8777810159082113
AI,0,0,0,0.0,0.0,0.9886243895147642
AI,1,1,0,0.0,0.0,0.9408279826725033
HUMAN,1,1,0,0.0,0.8,0.7696939483425563
AI,1,1,0,0.0,0.0,0.8748805389763634
AI,1,1,1,0.0,0.0,0.9058694322824454
AI,1,1,1,0.0,0.0,0.8882610836424197
AI,1,1,1,0.0,0.0,0.8345956657216622
AI,0,0,1,0.0,0.0,0.9900614332225081
HUMAN,1,1,0,0.0,0.8,0.6211224824202848
AI,1,1,1,0.0,0.0,0.8633023750775435
HUMAN,1,1,1,0.0,0.8,0.740828922330596
AI,1,1,1,0.0,0.0,0.9044106830848403
AI,1,1,0,0.0,0.0,0.8878175358316028
HUMAN,0,0,0,0.0,0.8,0.5785732418242813
AI,1,1,0,0.0,0.0,0.9353991041538261
HUMAN,1,1,1,0.0,0.8,0.5800454227527381
AI,1,1,1,0.0,0.0,0.8296571253044075
AI,1,1,0,0.0,0.0,0.8245993625541592
AI,1,1,1,0.0,0.0,0.8320997683211617
AI,0,0,0,0.0,0.0,0.9780436161113282
AI,1,1,1,0.0,0.0,0.8638070517050498
AI,0,0,1,0.0,0.0,0.9919785844371874
AI,1,1,0,0.0,0.0,0.8906162941652174
HUMAN,1,1,0,0.0,0.8,0.7654438387603559
AI,1,1,0,0.0,0.0,0.9178139805295293
HUMAN,1,1,0,0.0,0.8,0.7401661121744936
HUMAN,1,0,0,1.0,1.8,0.6207198389357975
AI,0,0,1,0.0,0.0,0.988734246935072
AI,1,1,0,0.0,0.0,0.9052578299499109
AI,1,1,0,0.0,0.0,0.8877082963411459
AI,1,1,0,0.0,0.0,0.9077346117259708
AI,1,1,0,0.0,0.0,0.8242199200863884
AI,1,1,0,0.0,0.0,0.8207601766202023
AI,1,1,1,0.0,0.0,0.888202134410674
HUMAN,0,0,0,0.0,0.8,0.6882904634259154
AI,1,1,1,0.0,0.0,0.8919039673649948
HUMAN,0,0,1,0.0,0.8,0.6044112981410903
HUMAN,1,0,1,1.0,1.8,0.6380028119155123
AI,1,1,0,0.0,0.0,0.9380567443030922
AI,0,0,1,0.0,0.0,0.9809718686874921
AI,1,1,1,0.0,0.0,0.8298567805800452
AI,0,0,0,0.0,0.0,0.9889246044990873
AI,1,1,0,0.0,0.0,0.879262733282743
AI,0,0,0,0.0,0.0,0.971812370319158
AI,1,1,0,0.0,0.0,0.8255544452190119
HUMAN,1,1,0,0.0,0.8,0.7714933664783947
AI,1,1,1,0.0,0.0,0.870475983315972
HUMAN,0,0,1,0.0,0.8,0.5234984691245611
AI,1,1,1,0.0,0.0,0.8238977319791061
AI,1,1,0,0.0,0.0,0.8740966962710157
AI,0,1,0,1.0,1.0,0.8952887781202123
AI,1,1,1,0.0,0.0,0.8820207056542257
HUMAN,1,0,1,1.0,1.8,0.5814309141584213
HUMAN,0,1,1,1.0,1.8,0.5590732507132335
AI,1,1,0,0.0,0.0,0.900578191279293
AI,1,1,1,0.0,0.0,0.9055960351815491
AI,1,1,1,0.0,0.0,0.9234529594138448
AI,0,1,0,1.0,1.0,0.870225113896209
AI,1,1,1,0.0,0.0,0.8981051213427722
HUMAN,1,1,0,0.0,0.8,0.516672344052123
AI,0,1,0,1.0,1.0,0.829376120144911
HUMAN,1,1,1,0.0,0.8,0.6683758682153836
AI,1,1,0,0.0,0.0,0.8237408146646723
AI,1,1,1,0.0,0.0,0.9028904928929664
AI,0,1,0,1.0,1.0,0.8587521280082232
AI,0,0,0,0.0,0.0,0.9870915890554743
AI,0,0,0,0.0,0.0,0.9820039269789647
AI,0,0,0,0.0,0.0,0.9905973900912648
AI,1,1,1,0.0,0.0,0.9031812285158505
AI,1,1,1,0.0,0.0,0.85822503806487
AI,0,0,0,0.0,0.0,0.981125525108037
AI,0,1,0,1.0,1.0,0.9040923046207852
AI,0,0,0,0.0,0.0,0.9781813405304048
AI,1,1,0,0.0,0.0,0.8202450082092545
AI,0,0,0,0.0,0.0,0.9773204701307459
AI,0,0,0,0.0,0.0,0.9755068339122653
AI,1,1,0,0.0,0.0,0.8243494180132602
HUMAN,1,0,1,1.0,1.8,0.5880788655720445
AI,1,1,0,0.0,0.0,0.890871369873573
AI,1,1,1,0.0,0.0,0.9080414666163007
HUMAN,0,0,1,0.0,0.8,0.5635694515077669
AI,1,1,1,0.0,0.0,0.8747875879391017
AI,0,0,1,0.0,0.0,0.9795058734185009
AI,1,1,0,0.0,0.0,0.8372061515482778
AI,1,1,0,0.0,0.0,0.9104240523437905
AI,1,1,1,0.0,0.0,0.8755527695031733
HUMAN,1,1,1,0.0,0.8,0.7682545243826185
HUMAN,1,1,1,0.0,0.8,0.7809246890579942
AI,1,1,0,0.0,0.0,0.8505043369704849
HUMAN,1,0,1,1.0,1.8,0.5976785229944939
AI,1,1,1,0.0,0.0,0.9060999338360556
AI,1,1,1,0.0,0.0,0.9132894532055899
AI,0,0,1,0.0,0.0,0.9926334156294943
AI,1,1,1,0.0,0.0,0.8582373827641623
AI,1,1,1,0.0,0.0,0.8278892645810247
AI,1,1,1,0.0,0.0,0.8961840081814154
AI,1,1,0,0.0,0.0,0.8520755933314564
AI,1,1,0,0.0,0.0,0.8816793604751872
HUMAN,1,1,0,0.0,0.8,0.6649716167081602
AI,0,0,1,0.0,0.0,0.9926323232321013
AI,1,1,0,0.0,0.0,0.8253092138654422
HUMAN,1,1,0,0.0,0.8,0.5633994026115181
AI,1,1,1,0.0,0.0,0.8762241543363205
AI,1,1,0,0.0,0.0,0.9097084219181782
AI,0,0,1,0.0,0.0,0.9870506391774134
AI,1,1,0,0.0,0.0,0.8501552990110518
AI,1,1,1,0.0,0.0,0.8611783092090525
AI,1,1,0,0.0,0.0,0.9043350944601901
AI,0,1,1,1.0,1.0,0.8808148561038351
AI,0,0,0,0.0,0.0,0.9772629250430538
HUMAN,1,1,0,0.0,0.8,0.5353076795417961
HUMAN,1,1,1,0.0,0.8,0.5948653245151273
AI,1,1,1,0.0,0.0,0.8332818337882586
AI,0,0,0,0.0,0.0,0.9768236859847487
AI,1,1,0,0.0,0.0,0.909565548551534
HUMAN,1,1,0,0.0,0.8,0.5611415306473477
AI,0,0,1,0.0,0.0,0.9736322759783428
AI,1,1,0,0.0,0.0,0.8676689518088763
AI,0,0,0,0.0,0.0,0.9830856284434245
AI,1,1,0,0.0,0.0,0.8258738337946901
AI,0,0,0,0.0,0.0,0.9746214807346848
AI,1,1,0,0.0,0.0,0.9474016209619117
AI,1,1,1,0.0,0.0,0.9484100052267574
AI,0,0,0,0.0,0.0,0.9789092788045742
AI,1,1,0,0.0,0.0,0.9482156483883621
AI,1,1,1,0.0,0.0,0.8894743142656211
HUMAN,1,1,1,0.0,0.8,0.6327611242281558
AI,1,1,0,0.0,0.0,0.9099277849017081
AI,0,0,0,0.0,0.0,0.9765124370591589
HUMAN,1,1,0,0.0,0.8,0.5585897815518064
AI,0,0,1,0.0,0.0,0.9730778432165622
AI,0,0,0,0.0,0.0,0.97726239737318
HUMAN,1,1,0,0.0,0.8,0.540406479669161
HUMAN,1,1,1,0.0,0.8,0.6625193657651055
AI,1,1,0,0.0,0.0,0.8871915852327843
AI,0,0,0,0.0,0.0,0.9761592029091674
AI,1,1,1,0.0,0.0,0.8742314485117593
AI,1,1,0,0.0,0.0,0.9082575970851667
AI,0,1,1,1.0,1.0,0.8007302749158616
AI,1,1,1,0.0,0.0,0.9136195305494758
AI,1,1,1,0.0,0.0,0.8820888396505122
AI,0,0,1,0.0,0.0,0.9804547587211523
HUMAN,1,1,1,0.0,0.8,0.7384215506380087
AI,1,1,1,0.0,0.0,0.9094795809470047
AI,0,0,0,0.0,0.0,0.9763391071955871
AI,1,1,0,0.0,0.0,0.7894692138846224
AI,1,1,1,0.0,0.0,0.8734510474154842
AI,1,1,1,0.0,0.0,0.9036234709758911
AI,1,1,0,0.0,0.0,0.9072934809011478
AI,1,1,1,0.0,0.0,0.8857451874172824
AI,1,1,0,0.0,0.0,0.9165641633409217
AI,0,0,0,0.0,0.0,0.9820160735723786
AI,0,1,1,1.0,1.0,0.8304985493441436
HUMAN,1,1,0,0.0,0.8,0.780136014272945
AI,1,1,1,0.0,0.0,0.8987861969082427
HUMAN,1,1,1,0.0,0.8,0.6068731964626921
AI,0,1,0,1.0,1.0,0.8934122179603428
AI,1,1,1,0.0,0.0,0.9228482402837714
AI,1,1,1,0.0,0.0,0.8253092138654422
AI,0,1,1,1.0,1.0,0.793463744481268
HUMAN,1,1,1,0.0,0.8,0.6905516093124411
AI,1,1,0,0.0,0.0,0.9172447222412512
AI,0,1,0,1.0,1.0,0.8235362254214751
HUMAN,1,0,1,1.0,1.8,0.6085733687060486
AI,1,1,0,0.0,0.0,0.7912701394317425
AI,1,1,1,0.0,0.0,0.9055960351815491
AI,1,1,1,0.0,0.0,0.8816098027714958
AI,0,0,0,0.0,0.0,0.980102521415532
HUMAN,0,0,0,0.0,0.8,0.5482136384596233
AI,1,1,1,0.0,0.0,0.8985751639326548
AI,1,1,1,0.0,0.0,0.8654530306310091
AI,1,1,1,0.0,0.0,0.8516270003432027
AI,1,1,0,0.0,0.0,0.9080691744910683
AI,1,1,1,0.0,0.0,0.8860896142605238
AI,0,1,0,1.0,1.0,0.8891276519307443
AI,1,1,0,0.0,0.0,0.8684544572768553
AI,0,1,1,1.0,1.0,0.9132610345138351
HUMAN,1,1,1,0.0,0.8,0.7595171174039062
AI,1,1,1,0.0,0.0,0.9238966534980918
AI,0,1,1,1.0,1.0,0.8202601926909836
HUMAN,1,1,0,0.0,0.8,0.5901284414907566
AI,1,1,1,0.0,0.0,0.8581118463338256
AI,1,1,0,0.0,0.0,0.8724758154222556
AI,1,1,1,0.0,0.0,0.8313947708528209
AI,1,1,0,0.0,0.0,0.8815600327039934
AI,1,1,1,0.0,0.0,0.8652496373189077
AI,1,1,0,0.0,0.0,0.8876170586250979
AI,0,0,1,0.0,0.0,0.9725130548027165
HUMAN,1,0,1,1.0,1.8,0.7406329849560354
HUMAN,1,1,0,0.0,0.8,0.5956926767655951
HUMAN,1,1,0,0.0,0.8,0.56003895418906
AI,1,1,0,0.0,0.0,0.9362779186588845
AI,1,1,0,0.0,0.0,0.8282468453116507
AI,0,1,0,1.0,1.0,0.9034046159090898
AI,1,1,0,0.0,0.0,0.8943727050898287
HUMAN,0,0,1,0.0,0.8,0.7770840891073895
AI,1,1,0,0.0,0.0,0.8702848789028129
AI,1,1,1,0.0,0.0,0.8707662098961816
AI,1,1,1,0.0,0.0,0.8964805238037368
AI,1,1,1,0.0,0.0,0.8307740815767582
AI,1,1,1,0.0,0.0,0.8345108435169303
AI,1,1,1,0.0,0.0,0.8371238328030121
AI,1,1,0,0.0,0.0,0.8923670183448401
AI,0,0,1,0.0,0.0,0.9768073609407002
HUMAN,0,0,0,0.0,0.8,0.5549347174753456
AI,1,1,1,0.0,0.0,0.8948184083491941
HUMAN,1,1,1,0.0,0.8,0.6178620589851058
HUMAN,0,0,1,0.0,0.8,0.5042922417850768
HUMAN,1,1,1,0.0,0.8,0.7437597275856795
AI,1,1,1,0.0,0.0,0.8581612468661138
AI,1,1,0,0.0,0.0,0.8542536876278264
AI,0,0,0,0.0,0.0,0.9824036286877585
AI,1,1,0,0.0,0.0,0.8743235783549693
AI,1,1,0,0.0,0.0,0.8544415180165366
HUMAN,1,1,1,0.0,0.8,0.5425764805142288
AI,1,1,1,0.0,0.0,0.8805849351889083
AI,1,1,1,0.0,0.0,0.888100982330147
AI,0,1,1,1.0,1.0,0.8962695541936331
HUMAN,0,1,1,1.0,1.8,0.534850163965747
HUMAN,1,1,0,0.0,0.8,0.5999382890788898
AI,1,1,1,0.0,0.0,0.8998940863929207
AI,0,0,0,0.0,0.0,0.9755849991338186
AI,1,1,1,0.0,0.0,0.9139214813928019
AI,0,0,1,0.0,0.0,0.9839828339036001
HUMAN,0,0,1,0.0,0.8,0.6625946511401004
HUMAN,0,1,0,1.0,1.8,0.6276432938480693
AI,0,0,0,0.0,0.0,0.9923040579165199
AI,0,1,1,1.0,1.0,0.7900320291018075
HUMAN,1,1,0,0.0,0.8,0.7490675093718677
AI,0,0,0,0.0,0.0,0.9783060720415353
AI,1,1,0,0.0,0.0,0.8832799792301078
AI,1,1,0,0.0,0.0,0.8231586746569794
AI,0,0,1,0.0,0.0,0.9777798390976941
AI,0,1,0,1.0,1.0,0.8628764966330161
AI,1,1,1,0.0,0.0,0.8810758939782831
AI,0,0,0,0.0,0.0,0.9710495051729549
AI,1,1,0,0.0,0.0,0.9046321132459845
AI,1,1,0,0.0,0.0,0.8957662991656357
HUMAN,1,1,0,0.0,0.8,0.559294150585108
AI,1,1,1,0.0,0.0,0.901420418222161
AI,1,1,0,0.0,0.0,0.8283370444438753
AI,0,1,0,1.0,1.0,0.8175085164567986
AI,0,0,1,0.0,0.0,0.9824036286877585
AI,1,1,1,0.0,0.0,0.8895076607658489
AI,0,0,1,0.0,0.0,0.9780734347449416
AI,1,1,0,0.0,0.0,0.8235362254214751
AI,1,1,1,0.0,0.0,0.908382476796176
HUMAN,0,0,0,0.0,0.8,0.710781562997542
AI,0,1,1,1.0,1.0,0.8738636526693826
AI,1,1,1,0.0,0.0,0.8793564777686467
AI,1,1,1,0.0,0.0,0.8874707144092733
AI,1,1,0,0.0,0.0,0.9028904928929664
AI,0,1,0,1.0,1.0,0.828955364806949
HUMAN,1,0,1,1.0,1.8,0.568518578598938
AI,1,1,0,0.0,0.0,0.8786441754997364
AI,1,1,0,0.0,0.0,0.91274897714861
HUMAN,1,1,1,0.0,0.8,0.7103354289194743
HUMAN,0,0,0,0.0,0.8,0.5093546104232601
AI,1,1,0,0.0,0.0,0.8905026160257423
AI,1,1,1,0.0,0.0,0.8202738828481099
AI,1,1,1,0.0,0.0,0.875684387518349
AI,0,0,0,0.0,0.0,0.9785046140298796
HUMAN,1,1,0,0.0,0.8,0.5647456595576192
AI,1,1,0,0.0,0.0,0.9071755836548145
AI,1,1,1,0.0,0.0,0.9458420396392583
AI,1,1,0,0.0,0.0,0.8877730191353679
AI,0,0,1,0.0,0.0,0.9890834773689813
AI,1,1,1,0.0,0.0,0.9319379124476939
AI,1,1,1,0.0,0.0,0.8798561963264169
HUMAN,0,0,1,0.0,0.8,0.6637758902593616
HUMAN,1,1,0,0.0,0.8,0.5632874340197824
HUMAN,1,1,0,0.0,0.8,0.6147009352683673
AI,0,1,1,1.0,1.0,0.82523919500641
AI,1,1,1,0.0,0.0,0.8253092138654422
HUMAN,1,1,0,0.0,0.8,0.7455095184214344
HUMAN,1,1,1,0.0,0.8,0.6850486998103344
HUMAN,0,0,1,0.0,0.8,0.6634306775874707
AI,1,1,1,0.0,0.0,0.9041416088597349
AI,1,1,0,0.0,0.0,0.8845788737434053
AI,1,1,0,0.0,0.0,0.9326010351678617
HUMAN,1,1,0,0.0,0.8,0.5723056654125772
AI,1,1,1,0.0,0.0,0.867838202338646
HUMAN,0,1,1,1.0,1.8,0.6052554327580608
AI,0,1,1,1.0,1.0,0.9068369534983759
AI,1,1,1,0.0,0.0,0.8277772229125674
AI,1,1,1,0.0,0.0,0.9475675535433645
AI,1,1,0,0.0,0.0,0.8707016341916033
AI,0,1,1,1.0,1.0,0.8214714863984789
HUMAN,0,0,0,0.0,0.8,0.7089675958197613
AI,0,0,1,0.0,0.0,0.9803648003376197
AI,0,0,1,0.0,0.0,0.9770145917996852
AI,1,1,0,0.0,0.0,0.9183893335579951
HUMAN,0,0,0,0.0,0.8,0.5255077700038417
AI,0,0,0,0.0,0.0,0.9677665323901672
HUMAN,1,1,1,0.0,0.8,0.7420553292916506
AI,0,0,0,0.0,0.0,0.978800551064638
AI,1,1,1,0.0,0.0,0.8236097679593135
AI,0,1,0,1.0,1.0,0.9053781818451068
HUMAN,0,0,0,0.0,0.8,0.5901284414907566
AI,0,0,1,0.0,0.0,0.9796086627247136
AI,0,0,1,0.0,0.0,0.996218853422435
HUMAN,0,0,1,0.0,0.8,0.5610402260074032
AI,0,1,0,1.0,1.0,0.8831427560548081
AI,1,1,0,0.0,0.0,0.83013151424706
AI,0,1,0,1.0,1.0,0.8644234538662016
AI,1,1,1,0.0,0.0,0.8749652287924207
AI,0,1,0,1.0,1.0,0.8214733300946497
AI,0,0,0,0.0,0.0,0.9893455033944314
AI,0,1,0,1.0,1.0,0.8897243401461298
AI,1,1,0,0.0,0.0,0.8756770681208531
AI,1,1,0,0.0,0.0,0.9072166806309403
AI,1,1,0,0.0,0.0,0.9126147983059111
AI,0,0,0,0.0,0.0,0.9803551018237282
AI,1,1,1,0.0,0.0,0.8818702172114484
AI,0,1,1,1.0,1.0,0.8915671704534285
AI,1,1,0,0.0,0.0,0.8657526871091582
AI,1,1,0,0.0,0.0,0.9027381381172495
AI,0,1,1,1.0,1.0,0.9078054058054402
AI,0,1,1,1.0,1.0,0.8985727133891178
AI,0,0,0,0.0,0.0,0.9777684865504984
AI,1,1,1,0.0,0.0,0.8608604958512519
HUMAN,1,1,1,0.0,0.8,0.5340234045121022
HUMAN,1,1,0,0.0,0.8,0.5233096978401328
AI,1,1,1,0.0,0.0,0.8943811106305837
AI,0,0,0,0.0,0.0,0.9782489239092478
AI,1,1,1,0.0,0.0,0.9062957195182836
AI,1,1,1,0.0,0.0,0.8276377117832612
AI,1,1,0,0.0,0.0,0.8224860120226533
AI,1,1,1,0.0,0.0,0.8666077169848598
AI,1,1,1,0.0,0.0,0.9116836598896156
HUMAN,1,1,1,0.0,0.8,0.5250025234169563
HUMAN,0,0,1,0.0,0.8,0.7478755258792132
AI,1,1,0,0.0,0.0,0.9030472268702601
AI,1,1,1,0.0,0.0,0.9138117540444451
AI,0,0,0,0.0,0.0,0.9826409205816558
HUMAN,1,1,0,0.0,0.8,0.5535960111455853
AI,1,1,1,0.0,0.0,0.9024948166382541
AI,1,1,0,0.0,0.0,0.8284176814114709
AI,1,1,0,0.0,0.0,0.8611116843618241
AI,0,0,1,0.0,0.0,0.9769426550630051
AI,0,0,0,0.0,0.0,0.9889922490938554
HUMAN,0,0,0,0.0,0.8,0.6582321032698714
AI,0,1,1,1.0,1.0,0.8216295546155555
HUMAN,0,0,1,0.0,0.8,0.6939312517166307
AI,1,1,1,0.0,0.0,0.8816491363853597
AI,1,1,0,0.0,0.0,0.8625861360051535
AI,0,1,0,1.0,1.0,0.8050876761647464
AI,1,1,1,0.0,0.0,0.877706794770034
AI,1,1,0,0.0,0.0,0.8668601789938867
AI,0,1,0,1.0,1.0,0.8861373731198607
AI,1,1,1,0.0,0.0,0.89414490899837
AI,0,1,0,1.0,1.0,0.8259125631703348
AI,1,1,1,0.0,0.0,0.9113050519356675
AI,1,1,0,0.0,0.0,0.8943538930340953
AI,1,1,1,0.0,0.0,0.8940735130365735
AI,1,1,0,0.0,0.0,0.8768536160671679
AI,0,1,1,1.0,1.0,0.8950865057305494
AI,1,1,0,0.0,0.0,0.8957725641727142
AI,1,1,0,0.0,0.0,0.9119878577117804
HUMAN,1,1,1,0.0,0.8,0.7865025311198282
HUMAN,1,1,1,0.0,0.8,0.6882600583809915
AI,1,1,1,0.0,0.0,0.9078882241878038
AI,1,1,1,0.0,0.0,0.8994212604906794
AI,1,1,1,0.0,0.0,0.9073680010075507
AI,0,0,0,0.0,0.0,0.989688340491735
AI,1,1,1,0.0,0.0,0.9489159016827458
AI,1,1,0,0.0,0.0,0.87151378328064
AI,1,1,0,0.0,0.0,0.8928142156504715
HUMAN,1,1,0,0.0,0.8,0.589347271940887
AI,0,0,1,0.0,0.0,0.9821333338482543
AI,0,1,0,1.0,1.0,0.906176751930628
AI,1,1,1,0.0,0.0,0.831103436591081
AI,1,1,1,0.0,0.0,0.8867430386151087
AI,1,1,0,0.0,0.0,0.8600542282032293
AI,1,1,1,0.0,0.0,0.8771471203072974
AI,1,1,0,0.0,0.0,0.8296007488519959
AI,0,0,0,0.0,0.0,0.9798146634430613
AI,1,1,1,0.0,0.0,0.8669427767832198
AI,1,1,1,0.0,0.0,0.8726019413349313
HUMAN,0,0,0,0.0,0.8,0.5579274941917653
AI,1,1,1,0.0,0.0,0.8233002714752221
AI,0,1,1,1.0,1.0,0.9056557212759007
AI,1,1,1,0.0,0.0,0.9015955849322321
AI,1,1,0,0.0,0.0,0.8306389816130796
AI,0,1,0,1.0,1.0,0.8695739338336722
AI,1,1,1,0.0,0.0,0.8297278693780024
HUMAN,1,0,0,1.0,1.8,0.580163554245045
AI,0,0,1,0.0,0.0,0.9899167959724898
HUMAN,1,1,1,0.0,0.8,0.596189306168019
AI,0,0,1,0.0,0.0,0.97327109406898
AI,1,1,1,0.0,0.0,0.8805729139601981
AI,1,1,1,0.0,0.0,0.8444861206930714
AI,1,1,0,0.0,0.0,0.8730451724711678
AI,1,1,0,0.0,0.0,0.8991069775228343
AI,1,1,0,0.0,0.0,0.7970558745022139
AI,1,1,1,0.0,0.0,0.9101862310823137
AI,1,1,1,0.0,0.0,0.806920433397601
AI,1,1,0,0.0,0.0,0.9083539747686495
AI,0,0,0,0.0,0.0,0.9891992324452048
AI,1,1,1,0.0,0.0,0.9073947399707072
AI,0,1,1,1.0,1.0,0.8620330794949418
AI,0,0,0,0.0,0.0,0.9916685698536196
AI,1,1,0,0.0,0.0,0.8863309808621826
AI,1,1,0,0.0,0.0,0.9242347576102199
AI,0,0,0,0.0,0.0,0.9887204657639797
AI,0,0,1,0.0,0.0,0.9783063175406856
AI,1,1,1,0.0,0.0,0.9032509195829622
HUMAN,0,1,0,1.0,1.8,0.5508164057072785
AI,0,0,0,0.0,0.0,0.9824782030103628
AI,0,0,1,0.0,0.0,0.980752369605552
AI,1,1,0,0.0,0.0,0.9037114216100337
AI,0,1,0,1.0,1.0,0.817095389207853
AI,1,1,1,0.0,0.0,0.8490173705394239
AI,1,1,1,0.0,0.0,0.8629524730303544
AI,1,1,0,0.0,0.0,0.8591237355650797
AI,1,1,0,0.0,0.0,0.8698416360527474
AI,0,0,0,0.0,0.0,0.9779434627674627
HUMAN,1,1,0,0.0,0.8,0.6980149751722335
